"Census Profile, 2021 Census of Population"
,,,"White Rock, City (CY) [Census subdivision], British Columbia",,,,,,,,,,,,
,,,"Counts",,,,,,"Rates",,,,,,
"Topic","Characteristic","Note","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag","Total","Total_Flag","Men+","Men+_Flag","Women+","Women+_Flag",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 -100% data",,   715,"",   290,"",   425,"",    3.8,"",    3.4,"",    4.1,"",
"Income of individuals in 2019","    Median employment insurance benefits in 2019 among recipients ($)",,  5400,"",  5160,"",  5680,"",  5400,"",  5160,"",  5680,"",
"Income of individuals in 2019","Total - Income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",24, 18750,"",  8500,"", 10250,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of total income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 17850,"",  8065,"",  9785,"",   95.2,"",   94.9,"",   95.5,"",
"Income of individuals in 2019","    Average total income in 2019 among recipients ($)",, 61650,"", 75000,"", 50720,"", 61650,"", 75000,"", 50720,"",
"Income of individuals in 2019","  Number of after-tax income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 17910,"",  8075,"",  9835,"",   95.5,"",   95.0,"",   96.0,"",
"Income of individuals in 2019","    Average after-tax income in 2019 among recipients ($)",, 50080,"", 59400,"", 42440,"", 50080,"", 59400,"", 42440,"",
"Income of individuals in 2019","  Number of market income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 16570,"",  7495,"",  9085,"",   88.4,"",   88.2,"",   88.6,"",
"Income of individuals in 2019","    Average market income in 2019 among recipients ($)",, 58350,"", 73500,"", 45880,"", 58350,"", 73500,"", 45880,"",
"Income of individuals in 2019","  Number of employment income recipients aged 15 years and over in private households in 2019 - 25% sample data",, 11790,"",  5530,"",  6255,"",   62.9,"",   65.1,"",   61.0,"",
"Income of individuals in 2019","    Average employment income in 2019 among recipients ($)",, 53850,"", 66800,"", 42360,"", 53850,"", 66800,"", 42360,"",
"Income of individuals in 2019","  Number of government transfers recipients aged 15 years and over in private households in 2019 - 25% sample data",, 12865,"",  5280,"",  7585,"",   68.6,"",   62.1,"",   74.0,"",
"Income of individuals in 2019","    Average government transfers in 2019 among recipients ($)",, 10360,"", 10150,"", 10510,"", 10360,"", 10150,"", 10510,"",
"Income of individuals in 2019","  Number of employment insurance benefits recipients aged 15 years and over in private households in 2019 - 25% sample data",,   745,"",   295,"",   450,"",    4.0,"",    3.5,"",    4.4,"",
"Income of individuals in 2019","    Average employment insurance benefits in 2019 among recipients ($)",,  7400,"",  6400,"",  8040,"",  7400,"",  6400,"",  8040,"",
"Income of individuals in 2019","Total - Employment income statistics in 2019 for the population aged 15 years and over in private households - 25% sample data",25, 18745,"",  8500,"", 10245,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked full-year full-time in 2020 - 25% sample data",13,  4830,"",  2670,"",  2160,"",   25.8,"",   31.4,"",   21.1,"",
"Income of individuals in 2019","    Median employment income in 2019 for full-year full-time workers in 2020 ($)",14, 67000,"", 75500,"", 59200,"", 67000,"", 75500,"", 59200,"",
"Income of individuals in 2019","    Average employment income in 2019 for full-year full-time workers in 2020 ($)",15, 86500,"", 98500,"", 71700,"", 86500,"", 98500,"", 71700,"",
"Income of individuals in 2019","  Number of employment income recipients in 2019 who worked part-year or part-time in 2020 - 25% sample data",16,  4290,"",  1795,"",  2490,"",   22.9,"",   21.1,"",   24.3,"",
"Income of individuals in 2019","    Median employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 25800,"", 29000,"", 23800,"", 25800,"", 29000,"", 23800,"",
"Income of individuals in 2019","    Average employment income in 2019 of those who worked part-year or part-time in 2020 ($)",, 40440,"", 50960,"", 32880,"", 40440,"", 50960,"", 32880,"",
"Income of individuals in 2019","Composition of total income in 2019 of the population aged 15 years and over in private households (%) - 25% sample data",,  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",  100.0,"",
"Income of individuals in 2019","  Market income (%)",,   87.8,"",   91.2,"",   84.0,"",   87.8,"",   91.2,"",   84.0,"",
"Income of individuals in 2019","    Employment income (%)",,   57.6,"",   61.2,"",   53.4,"",   57.6,"",   61.2,"",   53.4,"",
"Income of individuals in 2019","  Government transfers (%)",,   12.1,"",    8.9,"",   16.1,"",   12.1,"",    8.9,"",   16.1,"",
"Income of individuals in 2019","    Employment insurance benefits (%)",,    0.5,"",    0.3,"",    0.7,"",    0.5,"",    0.3,"",    0.7,"",
"Income of households in 2020","Total - Income statistics for private households - 100% data",26, 10735,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Median total income of household in 2020 ($)",, 73000,"",,"...",,"...", 73000,"",,"...",,"...",
"Income of households in 2020","  Median after-tax income of household in 2020 ($)",, 65000,"",,"...",,"...", 65000,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 100% data",,  4765,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of one-person households in 2020 ($)",, 44800,"",,"...",,"...", 44800,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of one-person households in 2020 ($)",, 40400,"",,"...",,"...", 40400,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 100% data",,  5970,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Median total income of two-or-more-person households in 2020 ($)",,108000,"",,"...",,"...",108000,"",,"...",,"...",
"Income of households in 2020","      Median after-tax income of two-or-more-person households in 2020 ($)",, 95000,"",,"...",,"...", 95000,"",,"...",,"...",
"Income of households in 2020","Total - Income statistics for private households - 25% sample data",27, 10735,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","  Average total income of household in 2020 ($)",,109000,"",,"...",,"...",109000,"",,"...",,"...",
"Income of households in 2020","  Average after-tax income of household in 2020 ($)",, 88400,"",,"...",,"...", 88400,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for one-person private households - 25% sample data",,  4770,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of one-person households in 2020 ($)",, 65600,"",,"...",,"...", 65600,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of one-person households in 2020 ($)",, 53700,"",,"...",,"...", 53700,"",,"...",,"...",
"Income of households in 2020","    Total - Income statistics for two-or-more-persons private households - 25% sample data",,  5960,"",,"...",,"...",,"...",,"...",,"...",
"Income of households in 2020","      Average total income of two-or-more-person households in 2020 ($)",,143600,"",,"...",,"...",143600,"",,"...",,"...",
"Income of households in 2020","      Average after-tax income of two-or-more-person households in 2020 ($)",,116100,"",,"...",,"...",116100,"",,"...",,"...",
"Income of households in 2020","Total - Household total income groups in 2020 for private households - 100% data",21, 10735,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   145,"",,"...",,"...",    1.4,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,    60,"",,"...",,"...",    0.6,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   115,"",,"...",,"...",    1.1,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   250,"",,"...",,"...",    2.3,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,   585,"",,"...",,"...",    5.4,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,   470,"",,"...",,"...",    4.4,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,   445,"",,"...",,"...",    4.1,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,   460,"",,"...",,"...",    4.3,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,   500,"",,"...",,"...",    4.7,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,   485,"",,"...",,"...",    4.5,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,   835,"",,"...",,"...",    7.8,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,   780,"",,"...",,"...",    7.3,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,   715,"",,"...",,"...",    6.7,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,   580,"",,"...",,"...",    5.4,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,   520,"",,"...",,"...",    4.8,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",,  3785,"",,"...",,"...",   35.3,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,  1010,"",,"...",,"...",    9.4,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,   690,"",,"...",,"...",    6.4,"",,"...",,"...",
"Income of households in 2020","    $150,000 to $199,999",,   930,"",,"...",,"...",    8.7,"",,"...",,"...",
"Income of households in 2020","    $200,000 and over",,  1155,"",,"...",,"...",   10.8,"",,"...",,"...",
"Income of households in 2020","Total - Household after-tax income groups in 2020 for private households - 100% data",22, 10735,"",,"...",,"...",  100.0,"",,"...",,"...",
"Income of households in 2020","  Under $5,000",,   200,"",,"...",,"...",    1.9,"",,"...",,"...",
"Income of households in 2020","  $5,000 to $9,999",,    65,"",,"...",,"...",    0.6,"",,"...",,"...",
"Income of households in 2020","  $10,000 to $14,999",,   120,"",,"...",,"...",    1.1,"",,"...",,"...",
"Income of households in 2020","  $15,000 to $19,999",,   265,"",,"...",,"...",    2.5,"",,"...",,"...",
"Income of households in 2020","  $20,000 to $24,999",,   605,"",,"...",,"...",    5.6,"",,"...",,"...",
"Income of households in 2020","  $25,000 to $29,999",,   545,"",,"...",,"...",    5.1,"",,"...",,"...",
"Income of households in 2020","  $30,000 to $34,999",,   505,"",,"...",,"...",    4.7,"",,"...",,"...",
"Income of households in 2020","  $35,000 to $39,999",,   560,"",,"...",,"...",    5.2,"",,"...",,"...",
"Income of households in 2020","  $40,000 to $44,999",,   580,"",,"...",,"...",    5.4,"",,"...",,"...",
"Income of households in 2020","  $45,000 to $49,999",,   525,"",,"...",,"...",    4.9,"",,"...",,"...",
"Income of households in 2020","  $50,000 to $59,999",,   970,"",,"...",,"...",    9.0,"",,"...",,"...",
"Income of households in 2020","  $60,000 to $69,999",,   830,"",,"...",,"...",    7.7,"",,"...",,"...",
"Income of households in 2020","  $70,000 to $79,999",,   755,"",,"...",,"...",    7.0,"",,"...",,"...",
"Income of households in 2020","  $80,000 to $89,999",,   615,"",,"...",,"...",    5.7,"",,"...",,"...",
"Income of households in 2020","  $90,000 to $99,999",,   525,"",,"...",,"...",    4.9,"",,"...",,"...",
"Income of households in 2020","  $100,000 and over",,  3070,"",,"...",,"...",   28.6,"",,"...",,"...",
"Income of households in 2020","    $100,000 to $124,999",,   995,"",,"...",,"...",    9.3,"",,"...",,"...",
"Income of households in 2020","    $125,000 to $149,999",,   660,"",,"...",,"...",    6.1,"",,"...",,"...",
"Income of households in 2020","    $150,000 and over",,  1410,"",,"...",,"...",   13.1,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 100% data",28,  5740,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of economic family in 2020 ($)",,107000,"",,"...",,"...",107000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of economic family in 2020 ($)",, 93000,"",,"...",,"...", 93000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of economic families",,    2.6,"",,"...",,"...",    2.6,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 100% data",,  3075,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-only economic families in 2020 ($)",,100000,"",,"...",,"...",100000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-only economic families in 2020 ($)",, 87000,"",,"...",,"...", 87000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-only economic families",,    2.0,"",,"...",,"...",    2.0,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-with-children economic families in private households - 100% data",,  1675,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of couple-with-children economic families  in 2020 ($)",,152000,"",,"...",,"...",152000,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of couple-with-children economic families in 2020 ($)",,128000,"",,"...",,"...",128000,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of couple-with-children economic families",,    3.9,"",,"...",,"...",    3.9,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for one-parent economic families in private households - 100% data",,   845,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income of one-parent economic families in 2020 ($)",, 72500,"",,"...",,"...", 72500,"",,"...",,"...",
"Income of economic families in 2020","  Median after-tax income of one-parent economic families in 2020 ($)",, 66500,"",,"...",,"...", 66500,"",,"...",,"...",
"Income of economic families in 2020","  Average family size of one-parent economic families",,    2.5,"",,"...",,"...",    2.5,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for persons aged 15 years and over not in economic families in private households - 100% data",29,  5555,"",  2125,"",  3425,"",,"...",,"...",,"...",
"Income of economic families in 2020","  Median total income in 2020 ($)",30, 44000,"", 46800,"", 42000,"", 44000,"", 46800,"", 42000,"",
"Income of economic families in 2020","  Median after-tax income in 2020 ($)",30, 40000,"", 42000,"", 38400,"", 40000,"", 42000,"", 38400,"",
"Income of economic families in 2020","Total - Income statistics for economic families in private households - 25% sample data",31,  5780,"",,"...",,"...",,"...",,"...",,"...",
"Income of economic families in 2020","  Average total income of economic family in 2020 ($)",,143000,"",,"...",,"...",143000,"",,"...",,"...",
"Income of economic families in 2020","  Average after-tax income of economic family in 2020 ($)",,115300,"",,"...",,"...",115300,"",,"...",,"...",
"Income of economic families in 2020","Total - Income statistics for couple-only economic families in private households - 25% sample data",,  3085,"",,"...",,"...",,"...",,"...",,"...",
